group	x	y	showSelected1
1	5580	24	27
1	5580	24	2
1	5580	24	13
1	5580	24	15
1	5580	24	5
1	5580	24	41
1	5580	24	26
1	5580	24	38
1	5580	24	36
1	5580	24	3
1	5580	24	20
1	5580	24	29
1	5580	24	17
1	5580	24	6
1	5580	24	9
1	5580	24	8
1	5580	24	30
1	5580	24	25
1	5580	24	4
2	5630	24	5
2	5630	24	2
2	5630	24	32
2	5630	24	22
2	5630	24	39
2	5630	24	3
2	5630	24	33
2	5630	24	17
2	5630	24	24
2	5630	24	30
2	5630	24	8
2	5630	24	12
2	5630	24	1
2	5630	24	35
2	5630	24	10
2	5630	24	7
2	5630	24	9
2	5630	24	4
2	5630	24	21
2	5630	24	31
2	5630	24	6
2	5630	24	28
2	5630	24	19
2	5630	24	18
2	5630	24	37
2	5630	24	34
2	5630	24	14
2	5630	24	23
2	5630	24	42
2	5630	24	40
2	5630	24	11
2	5630	24	16
3	5680	24	31
3	5680	24	16
3	5680	24	11
