group	label	showSelected1
1	Cluster 2: 162/274 pixels shown, logFC -4.6 to 4.4, log10(p) 0.0 to 2.4	2
1	Cluster 3: 105/195 pixels shown, logFC -2.1 to 2.6, log10(p) 0.0 to 6.4	3
1	Cluster 4: 16/126 pixels shown, logFC -1.1 to 0.2, log10(p) 0.0 to 40.7	4
1	Cluster 5: 110/116 pixels shown, logFC -2.2 to 1.6, log10(p) 0.0 to 2.1	5
1	Cluster 6: 33/35 pixels shown, logFC 0.1 to 1.6, log10(p) 1.1 to 120.4	6
1	Cluster 8: 84/389 pixels shown, logFC -1.2 to 0.3, log10(p) 0.0 to 39.8	8
1	Cluster 9: 63/117 pixels shown, logFC -0.2 to 1.5, log10(p) 0.0 to 76.0	9
1	Cluster 13: 3/3 pixels shown, logFC -0.9 to 0.0, log10(p) 0.0 to 1.2	13
1	Cluster 15: 5/5 pixels shown, logFC -0.2 to 0.7, log10(p) 0.0 to 1.3	15
1	Cluster 17: 30/36 pixels shown, logFC -0.6 to 0.6, log10(p) 0.0 to 1.8	17
1	Cluster 20: 6/6 pixels shown, logFC 1.4 to 1.5, log10(p) 54.5 to 118.0	20
1	Cluster 25: 22/22 pixels shown, logFC 1.3 to 1.5, log10(p) 62.8 to 102.7	25
1	Cluster 26: 6/6 pixels shown, logFC -0.4 to 0.3, log10(p) 0.1 to 0.9	26
1	Cluster 27: 1/1 pixels shown, logFC 0.0 to 0.0, log10(p) 0.0 to 0.0	27
1	Cluster 29: 80/80 pixels shown, logFC -0.4 to 2.1, log10(p) 0.0 to 36.4	29
1	Cluster 30: 7/16 pixels shown, logFC -0.3 to 0.3, log10(p) 0.0 to 1.2	30
1	Cluster 36: 9/9 pixels shown, logFC -0.2 to 0.3, log10(p) 0.2 to 1.1	36
1	Cluster 38: 1/1 pixels shown, logFC 0.3 to 0.3, log10(p) 1.0 to 1.0	38
1	Cluster 41: 8/8 pixels shown, logFC -0.4 to 1.7, log10(p) 0.0 to 1.1	41
