x	y	showSelected1
2.59549622182557	0	1
2.43775056282039	1	2
2.29003461136252	1	3
2.10037054511756	1	4
2.06445798922692	1	5
1.54406804435028	1	6
2.26481782300954	0	7
2.58994960132571	1	8
2.06818586174616	1	9
2.32837960343874	0	10
1.51851393987789	1	11
1.50514997831991	0	12
0.477121254719662	0	13
1.78532983501077	0	14
0.698970004336019	0	15
1.67209785793572	1	16
1.55630250076729	1	17
2.10380372095596	0	18
1.41497334797082	0	19
0.778151250383644	0	20
1.61278385671974	0	21
0.778151250383644	0	22
0.778151250383644	0	23
1.47712125471966	0	24
1.34242268082221	0	25
0.778151250383644	0	26
0	0	27
1.61278385671974	0	28
1.90308998699194	0	29
1.20411998265592	1	30
2.04532297878666	1	31
2.22530928172586	0	32
1.23044892137827	0	33
2.00432137378264	0	34
1.7160033436348	0	35
0.954242509439325	0	36
1.79239168949825	0	37
0	0	38
0.903089986991944	0	39
0.477121254719662	0	40
0.903089986991944	0	41
1	0	42
